User,Tweet ID,Date Created,Source of Tweet,Tweet,labelling,tweet2
jeniushelp,1.58e+18,2022-10-20 13:55:14+00:00,JeniusChatbot,"@callmehazels Hi, untuk unlink device kamu bisa kunjungi service point kami ya di PVJ 1, TSM, Ciwalk dan Festival Citilink ya. ^ARW",1.0,hi untuk unlink device kamu bisa kunjungi service point kami ya di pvj tsm ciwalk dan festival citilink ya arw
ajibari,1.58e+18,2022-10-20 13:45:35+00:00,Twitter for Android,@wddest @txtfrombrand duh kak citilink tiket gw bolak balik yg cancel gara2 covid cmn ke refund untuk sekali penerbangan aja. mana buat 2 org lg.,0.0,duh kak citilink tiket gw bolak balik yg cancel covid cmn ke refund untuk sekali penerbangan aja mana buat org lg
Vivy34_,1.58e+18,2022-10-20 13:03:42+00:00,Twitter for Android,"@yuantikawinda @txtfrombrand Iya mending Citilink aja, enaknya klo penerbangan ke JKT sering ada surprise gift haha. Aku ingat juga tahun lalu first time pake batik ada re- schedule dr 12.00 diundur 13.30 :v padahal jam 13.30 itu aku ada praktikum ðŸ¥² un",2.0,iya mending citilink aja enaknya klo penerbangan ke jkt sering ada surprise gift haha aku ingat juga tahun lalu first time pake batik ada re schedule dr diundur v padahal jam itu aku ada praktikum ðÿ¥² un
itsanna_0,1.58e+18,2022-10-20 11:55:25+00:00,Twitter for Android,@kalistas_ Saiya sebisa mungkin menghindari Lion Air. Sebisaaa mungkin pakai Citilink lah minimalðŸ˜­ Ogah kesel seharian karena rencana yg udah dibuat malah kacau karena reschedule.,2.0,saiya sebisa mungkin menghindari lion air sebisaaa mungkin pakai citilink lah minimalðÿ˜­ ogah kesel seharian karena rencana yg udah dibuat malah kacau karena reschedule
piscessfairy,1.58e+18,2022-10-20 11:42:17+00:00,Twitter for iPhone,Dari dulu gue mending pending flight cari tiket garuda/citilink yg available daripada naik lion group wkwk takut shay https://t.co/Ji7MRd8EIh,2.0,dari dulu gue mending pending flight cari tiket garudacitilink yg available daripada naik lion group wkwk takut shay
cimotiy,1.58e+18,2022-10-20 11:34:24+00:00,Twitter for iPhone,"@txtfrombrand Kemaren pas pulkam juga menddak di reschedule jadwalnya. Kalo bisa milih males banget ambil maskapi satu ini, tp apalah dayaku rute penerbangan untuk pulkam satu satunya cuman ada maskapai ini doang semenjak covid, padahal dulu selalu naik c",0.0,kemaren pas pulkam juga menddak di reschedule jadwalnya kalo bisa milih males banget ambil maskapi satu ini tp apalah dayaku rute penerbangan untuk pulkam satu satunya cuman ada maskapai ini doang semenjak covid padahal dulu selalu naik c
cattypaws_,1.58e+18,2022-10-20 11:23:49+00:00,Twitter for Android,"pantes papi larang pake batik untuk flight kedepannya, papi lebih nyaranin pake citilink atau super air jet https://t.co/luJsWOxbfn",2.0,pantes papi larang pake batik untuk flight kedepannya papi lebih nyaranin pake citilink atau super air jet
fuandna,1.58e+18,2022-10-20 11:06:46+00:00,Twitter for Android,"@cikicikupawpaw Sama ciku, beda nya ak citilink aj, klo garuda q agak cedih mahal cekali",1.0,sama ciku beda nya ak citilink aj klo garuda q agak cedih mahal cekali
Mendoanoye,1.58e+18,2022-10-20 10:35:41+00:00,Twitter for Android,"@txtfrombrand Enaknya jadi artis followers banyak. Coba kalo rakyat biasa sama @BatikAirID bisa lama tuh. Wkwkw 

Tapi batik masih ok lah dibanding Garuda. 
Dan skrg Citilink yg tadinya bagus, dah mirip kayak Garuda. Serius deh.",1.0,enaknya jadi artis followers banyak coba kalo rakyat biasa sama bisa lama tuh wkwkw tapi batik masih ok lah dibanding garuda dan skrg citilink yg tadinya bagus dah mirip kayak garuda serius deh
estehkrimer,1.58e+18,2022-10-20 10:22:59+00:00,Twitter for iPhone,"@txtfrombrand Selama ini Garuda , citilink, air asia aman2 aja, belum pernah nyobain Batik bahkan Lion jujur, ngeri aja gitu ðŸ™ mohon maap batik Air tp horor ga si turbulance nya kalau di atas, landing sama take off?",2.0,selama ini garuda citilink air asia aja belum pernah nyobain batik bahkan lion jujur ngeri aja gitu ðÿ™ mohon maap batik air tp horor ga si turbulance nya kalau di atas landing sama take off
detik_sulsel,1.58e+18,2022-10-20 09:40:10+00:00,Twitter Web App,"Maskapai Citilink Indonesia menginisiasi program penanaman 1.000 pohon untuk Indonesia di pesisir Untia, Makassar. Kegiatan ini bagian dari menjaga kelestarian alam yang diharapkan berdampak pada upaya mengantisipasi ancaman perubahan iklim.

https://t.co/KF5n7HN505",2.0,maskapai citilink indonesia menginisiasi program penanaman pohon untuk indonesia di pesisir untia makassar kegiatan ini bagian dari menjaga kelestarian alam yang diharapkan berdampak pada upaya mengantisipasi ancaman perubahan iklim
TiketPesawatPro,1.58e+18,2022-10-20 09:27:40+00:00,twittbot.net,#jalanjalanbali #jalanjalancucimata #jalanjalanpagi harga tiket pesawat citilink kupang ke surabaya KLIK https://t.co/xaAlCMxF2U,1.0,harga tiket pesawat citilink kupang ke surabaya klik
balibiru_,1.58e+18,2022-10-20 08:53:35+00:00,Twitter for Android,"@ayuh612 Gw naik GA kl pas lg dpt hrg promo aja, kecuali urgent atau ada hitungan reimbursement/dibayarin client ðŸ¤£ Seringnya Citilink aja, save money dan cukup ontime lah..",1.0,gw naik ga kl pas lg dpt hrg promo aja kecuali urgent atau ada hitungan reimbursementdibayarin client ðÿ¤£ seringnya citilink aja save money dan cukup ontime lah
EricPranata17,1.58e+18,2022-10-20 08:39:19+00:00,Twitter for Android,"@This__ls__me @txtfrombrand Sama saya ketinggalan citilink padahal masih belum jamnya,, tapi karena bukan orang terkenal ya sudah ikhlas saja.. ðŸ¤£ðŸ¤£ðŸ¤£",0.0,sama saya ketinggalan citilink padahal masih belum jamnya tapi karena bukan orang terkenal ya sudah ikhlas saja ðÿ¤£ðÿ¤£ðÿ¤£
TiketPesawatPro,1.58e+18,2022-10-20 08:27:41+00:00,twittbot.net,#jalanjalancaripasal #jalanjalanasik #jalanjalanbro harga tiket pesawat citilink ke surabaya KLIK https://t.co/xaAlCMxF2U,1.0,harga tiket pesawat citilink ke surabaya klik
melda_iska21,1.58e+18,2022-10-20 08:12:14+00:00,Twitter Web App,@makandulusanaaa @Jog_fitness_guy @azzam_sazzam @Fransz_eza @txtfrombrand aku waktu itu pakai lion/citilink ya lupa bawa powerbank dibawah 10.000 rb lolos udah lama sih sktr tahun 2020,1.0,aku waktu itu pakai lioncitilink ya lupa bawa powerbank dibawah rb lolos udah lama sih sktr tahun
AngkuTama,1.58e+18,2022-10-20 08:09:45+00:00,Twitter for Android,"Jangan delay terus ya @Citilink 
Waktu saya lebih berharga daripada diganti dengan snack https://t.co/PmAb1NKPUy",0.0,jangan delay terus ya waktu saya lebih berharga daripada diganti dengan snack
cilaazzz,1.58e+18,2022-10-20 08:09:30+00:00,Twitter for iPhone,pegawai/pramugari/pilot citilink pls bantuin w mo tanya,1.0,pegawaipramugaripilot citilink pls bantuin w mo tanya
BADJIN666AN,1.58e+18,2022-10-20 07:39:58+00:00,Twitter for Android,"@kebohejoreborn Aku klo sama lion belom pernah ditelpon padahal mereka sering rubah jadwal, pernah ditelpon tuh sama citilink",1.0,aku klo sama lion belom pernah ditelpon padahal mereka sering rubah jadwal pernah ditelpon tuh sama citilink
cheekywin,1.58e+18,2022-10-20 07:38:01+00:00,Twitter for iPhone,"trs smnjk byk kjadian jd prefer air asia atau citilink, tp skrg nyari jam nya ud susah dan mihil wkwkwk bnr2 nangis deh kl liat tiket pesawat skrg hrganya gila2an bgt",1.0,trs smnjk byk kjadian jd prefer air asia atau citilink tp skrg nyari jam nya ud susah dan mihil wkwkwk nangis deh kl liat tiket pesawat skrg hrganya bgt
DJ_Nova8,1.58e+18,2022-10-20 07:27:56+00:00,Twitter for Android,"@txtfrombrand Rakyat kecil biasa tpi belinya bisnis haha... Dlu gue d tinggal citilink kasusnya sama persis, tapi kata mreka, gpp pak gk prlu beli tiket lgi, tpi berngkatnya bsok di jam yg sama... Klo gk ad kprluan mendadak sih yh ok aj sih...",1.0,rakyat kecil biasa tpi belinya bisnis haha dlu gue d tinggal citilink kasusnya sama persis tapi kata mreka gpp pak gk prlu beli tiket lgi tpi berngkatnya bsok di jam yg sama klo gk ad kprluan mendadak sih yh ok aj sih
TiketPesawatPro,1.58e+18,2022-10-20 07:27:42+00:00,twittbot.net,#jalanjalanterus #jalanjalansore #jalanjalanasyik tiket pesawat citilink dari banjarmasin ke surabaya KLIK https://t.co/xaAlCMxF2U,1.0,tiket pesawat citilink dari banjarmasin ke surabaya klik
TiketPesawatPro,1.58e+18,2022-10-20 06:57:39+00:00,twittbot.net,#jalanjalanman #jalanjalanjawa #jalanjalanbah harga tiket pesawat citilink ke surabaya KLIK https://t.co/xaAlCMxF2U,1.0,harga tiket pesawat citilink ke surabaya klik
kapangdankamiww,1.58e+18,2022-10-20 06:41:55+00:00,Twitter for iPhone,"@txtfrombrand Pernah jg dari banjarmasin harusnya lion jam 18.30 tiba tiba dapet wa dimajuin jd 15.30. Mana sempat keburu telat.. ke bandara aja uda sejam lebih, jam sgtu belom beres acara jd lgsung minta refund ajalah ganti citilink ðŸ¤£ sering bgt emg l",1.0,pernah jg dari banjarmasin harusnya lion jam tiba tiba dapet wa dimajuin jd mana sempat keburu telat ke bandara aja uda sejam lebih jam sgtu belom beres acara jd lgsung minta refund ajalah ganti citilink ðÿ¤£ sering bgt emg l
restiseptiani27,1.58e+18,2022-10-20 06:02:55+00:00,Twitter for iPhone,@txtfrombrand Udah ga heran sama lion group. Udah paling bener naik citilink &amp; garuda,2.0,udah ga heran sama lion group udah paling bener naik citilink amp garuda
TiketPesawatPro,1.58e+18,2022-10-20 05:57:35+00:00,twittbot.net,#tiketpesawatpromo #tiketpesawatonline #tiketpesawatterpercaya tiket pesawat citilink balikpapan ke surabaya KLIK https://t.co/xaAlCMPOh2,1.0,tiket pesawat citilink balikpapan ke surabaya klik
ramasukavtuber,1.58e+18,2022-10-20 05:39:50+00:00,Twitter for Android,emang paling bener naek citilink klo kata gw mah https://t.co/ydX2kgnS0w,2.0,emang paling bener naek citilink klo kata gw mah
mimicucuuuuuu,1.58e+18,2022-10-20 05:30:26+00:00,Twitter for iPhone,@txtfrombrand Bersyukur aku sukanya citilink,2.0,bersyukur aku sukanya citilink
cikicikupawpaw,1.58e+18,2022-10-20 05:17:37+00:00,Twitter for Android,Aq dr dl pke y garuda kl gk citilink ky y lbh septi jg https://t.co/7uMB3guWak,1.0,aq dr dl pke y garuda kl gk citilink ky y lbh septi jg
xvlx17,1.58e+18,2022-10-20 04:31:12+00:00,Twitter for Android,"@syomayyyy Iya pilihanku memang Garuda sih, atau Citilink kalau lg agak kere ðŸ™ðŸ»
AA belum pernah",2.0,iya pilihanku memang garuda sih atau citilink kalau lg agak kere ðÿ™ðÿ» aa belum pernah
OpanknapO,1.58e+18,2022-10-20 04:28:40+00:00,Twitter for Android,@txtfrombrand Wkwk aku ae sng karyawan lion numpak e citilink trus kok ðŸ¤£ soale ncen taek emang,1.0,wkwk aku ae sng karyawan lion numpak e citilink trus kok ðÿ¤£ soale ncen taek emang
Zurahmandika,1.58e+18,2022-10-20 04:17:43+00:00,Twitter for iPhone,"@txtfrombrand Makanya karena kejadian itu, gua dah gak mau lagi naik pesawat lion group, mendingan citilink sekalian yg harganya gak jauh beda dan pelayanan bagusa apalagi di terminal 3 yg bagus banget",2.0,makanya karena kejadian itu gua dah gak mau lagi naik pesawat lion group mendingan citilink sekalian yg harganya gak jauh beda dan pelayanan bagusa apalagi di terminal yg bagus banget
dishub_bwi,1.58e+18,2022-10-20 04:13:52+00:00,Twitter for Android,"Info Bandara Internasional Banyuwangi Today ðŸŒ¥ï¸

ðŸ›« JAKARTA

Batik air - 20 Oktober 2022
ID6591 - (Boeing 738)
REG : PK-LZM
RUTE : BWX-CGK
AIRBORNE: 08.33Lt

Citilink - 20Oktober 2022
QG0701 - (Airbus A320)
REG : PK-GQH
RUTE : BWX-CGK
AIRBORNE: 11.06Lt https://t.co/thoMniOzkt",1.0,info bandara internasional banyuwangi today ðÿœ¥ï¸ ðÿ›« jakarta batik air oktober boeing reg pklzm rute bwxcgk airborne citilink airbus reg pkgqh rute bwxcgk airborne
Anfieldbreath,1.58e+18,2022-10-20 04:11:49+00:00,Twitter for iPhone,@txtfrombrand pokoknya jangan pernah sama sekali naik lion group @BatikAirINA SuperJet. kapoook. kalo ga ada garuda ato citilink ato airasia mending ubah jadwal,2.0,pokoknya jangan pernah sama sekali naik lion group superjet kapoook kalo ga ada garuda ato citilink ato airasia mending ubah jadwal
nguunguuu,1.58e+18,2022-10-20 04:09:41+00:00,Twitter for iPhone,"Gw kalau flight udah gak mau naik lion.
Pelayanannya duuhhh gustiii..
Gak pernah gak telat dari jadwal awal.

Kalau Batik masih oke dan gw mendingan naik Citilink atau Air Asia.

Citilink sering dikasi pantun juga sama pilot soalnya dan kru pesawat yg heboh nyahutin wkwkwk",1.0,gw kalau flight udah gak mau naik lion pelayanannya duuhhh gustiii gak pernah gak telat dari jadwal awal kalau batik masih oke dan gw mendingan naik citilink atau air asia citilink sering dikasi pantun juga sama pilot soalnya dan kru pesawat yg heboh nyahutin wkwkwk
RanggaP01308107,1.58e+18,2022-10-20 04:04:11+00:00,Twitter for Android,@txtfrombrand Batik Air maskapai debutan  Ari Lasso artis sambat insert siang moga ada klarifikasi dari Batik Air krena Citilink lebih bagus,1.0,batik air maskapai debutan ari lasso artis sambat insert siang moga ada klarifikasi dari batik air krena citilink lebih bagus
oxytocin___,1.58e+18,2022-10-20 03:57:59+00:00,Twitter for iPhone,batik air trending? kalo citilink sih ga pernah mengecewakan ya ðŸ‘€,2.0,batik air trending kalo citilink sih ga pernah mengecewakan ya ðÿ‘€
dGalside,1.58e+18,2022-10-20 03:55:12+00:00,Twitter for Android,"Kemaren gitarnya ardhito, sekarang ari lasso. Emang bener"" sekarang pilihan tinggal citilink or garuda sekalian. Meski w rela berangkat subuh ke bandara tpi no delay"" coz time is money ðŸ™ https://t.co/8qUMSn21wq",1.0,kemaren gitarnya ardhito sekarang ari lasso emang bener sekarang pilihan tinggal citilink or garuda sekalian meski w rela berangkat subuh ke bandara tpi no delay coz time is money ðÿ™
wddest,1.58e+18,2022-10-20 03:52:43+00:00,Twitter for iPhone,@txtfrombrand Paling bener emg naik citilink or GA,2.0,paling bener emg naik citilink or ga
fullsun_setrise,1.58e+18,2022-10-20 03:51:55+00:00,Twitter for iPhone,"@Citilink Min mau tanya, keberangkatan dosmetic citilink di terminal berapa sekarang?",1.0,min mau tanya keberangkatan dosmetic citilink di terminal berapa sekarang
uhaaq_,1.58e+18,2022-10-20 03:37:25+00:00,Twitter for Android,"Jujur ya sampe detik ini gua ga mau pindah maskapai selain garuda atau citilink , udah paling empet sama maskapai ga 2 3x penerbangan kalo ga delay ya ada aja kendalanya https://t.co/ga3IGupRU3 https://t.co/s12BJUZUDn",2.0,jujur ya sampe detik ini gua ga mau pindah maskapai selain garuda atau citilink udah paling empet sama maskapai ga penerbangan kalo ga delay ya ada aja kendalanya
rujii,1.58e+18,2022-10-20 03:29:18+00:00,Twitter for Android,"Jangan pake lion air tpi penerbangan domestik ke kampung gua byknya lion, sriwijaya, nam air, super jet, citilink. Kalo ad citilink ambil itu. Cuma yg avail bykan lionðŸ˜­ðŸ™",1.0,jangan pake lion air tpi penerbangan domestik ke kampung gua byknya lion sriwijaya nam air super jet citilink kalo ad citilink ambil itu cuma yg avail bykan lionðÿ˜­ðÿ™
fey1950300022,1.58e+18,2022-10-20 03:29:13+00:00,Twitter for Android,Hahah. Pernah juga kejadian serupa dengan @CitilinkPromo pas ke labuan bajo juli kemarin.. ditinggal pesawat tapi gak ada konfirmasinya.. #citilink #batikair #liongrup https://t.co/Wg79pjUVpa,0.0,hahah pernah juga kejadian serupa dengan pas ke labuan bajo juli kemarin ditinggal pesawat tapi gak ada konfirmasinya
MaghfurRozak,1.58e+18,2022-10-20 03:06:49+00:00,Twitter Web App,"bayangin flight attendant citilink ngasih pantun pas pesawatnya mau landing, trus tau-tau penumpangnya ada nyaut ""cakeeep""",1.0,bayangin flight attendant citilink ngasih pantun pas pesawatnya mau landing trus tautau penumpangnya ada nyaut cakeeep
primaqina,1.58e+18,2022-10-20 02:58:41+00:00,Twitter for iPhone,"mostly memang ba*ik ama l30n air tuh suka delay, reschedule mendadak itu sebel bgt krna bikin jadwal kerjaan harus berubah dan banyak ngebuang waktu
time is money
based experience yg sll on time dan saya ga pernah kena reshedule ya citilink dan garuda mereka always ðŸ‘ service nya https://t.co/NRGbwLrxFc",1.0,mostly memang baik ama air tuh suka delay reschedule mendadak itu sebel bgt krna bikin jadwal kerjaan harus berubah dan banyak ngebuang waktu time is money based experience yg sll on time dan saya ga pernah kena reshedule ya citilink dan garuda mereka always ðÿ‘ service nya
kfnahmd,1.58e+18,2022-10-20 02:54:54+00:00,Twitter for Android,Batik Air ancen taekkkkk kemaren udah beli batik air buat ke jkt flug sekitar jam 11 nyampe jam 1240 supaya bisa cek in buat flug intl jam 15 trus moro2 bapakku nilpun katanya flug batik digeser jam 14 nyampe jam 1530 ancene bangsat langsung tuku maneh citilink flug pagi perkoro https://t.co/NqzJoRDm4x,1.0,batik air ancen taekkkkk kemaren udah beli batik air buat ke jkt flug sekitar jam nyampe jam supaya bisa cek in buat flug intl jam trus bapakku nilpun katanya flug batik digeser jam nyampe jam ancene bangsat langsung tuku maneh citilink flug pagi perkoro
AbizanPAmran,1.58e+18,2022-10-20 02:47:34+00:00,Twitter Web App,"@txtfrombrand Emang paling bener pake Garuda group sih apalagi meski jadi kelas LCC ya Citilink tetep ikut standar on time Garuda.

Kayaknya selama ini gak ada deh flight Garuda group yang berangkatnya kecepatan atau palingan gak separah ini.",2.0,emang paling bener pake garuda group sih apalagi meski jadi kelas lcc ya citilink tetep ikut standar on time garuda kayaknya selama ini gak ada deh flight garuda group yang berangkatnya kecepatan atau palingan gak separah ini
fadlaaz_,1.58e+18,2022-10-20 02:32:38+00:00,Twitter for Android,"wakaka pernah jga pake batik H- brp jam d majuin, taunya flight tetep ontime. eh bener ketinggalan dong persis kaya gini ðŸ¤£
lumayan bs refund 80%, bsknya ganti pake citilink aja nyari aman ðŸ˜‚ https://t.co/uybuwokUt2",2.0,wakaka pernah jga pake batik h brp jam d majuin taunya flight tetep ontime eh bener ketinggalan dong persis kaya gini ðÿ¤£ lumayan bs refund bsknya ganti pake citilink aja nyari aman ðÿ˜‚
IsnaQibtiyah,1.58e+18,2022-10-20 02:22:22+00:00,Twitter for Android," Yang paling parah tu pernah pindah bandara sih gimana ceritanya, beli tiket dulu dari Halim di pindah ke CGK 

Ya kalo berdekatan mah gamasalah.. jauh coy, mana gw waktu itu turunnya pesawat Citilink di Halim pula.. payah batik",1.0,yang paling parah tu pernah pindah bandara sih gimana ceritanya beli tiket dulu dari halim di pindah ke cgk ya kalo berdekatan mah gamasalah jauh coy mana gw waktu itu turunnya pesawat citilink di halim pula payah batik
pmanlixious,1.58e+18,2022-10-20 01:51:11+00:00,Twitter for iPhone,hadeuhh lion group mah sampai taun 5000 juga gabakal berubah. Mending para artis yg jadi tamu festival bilang ke panitianya boycott lion group lebih baik ambil citilink dan garuda https://t.co/ugNmw2TGjf,1.0,hadeuhh lion group mah sampai taun juga gabakal berubah mending para artis yg jadi tamu festival bilang ke panitianya boycott lion group lebih baik ambil citilink dan garuda
